,0,1,2
2809,44.0,30.875,55.0
2810,52.333,41.708,68.0
2811,65.0,42.886,65.0
2812,44.958,28.25,71.0
2813,54.0,43.75,63.0
2814,44.0,23.25,67.0
2815,62.125,43.25,45.0
2816,53.125,50.333,62.0
2817,51.625,31.25,52.0
2818,46.625,30.25,74.0
2819,53.25,46.333,59.0
2820,47.375,38.375,45.0
2821,57.069,44.181,59.0
2822,58.25,36.25,83.0
2823,42.125,27.333,57.0
2824,60.375,38.0,93.0
2825,54.472,30.971999999999998,58.0
2826,36.625,28.583,46.0
2827,53.25,38.708,59.0
2828,54.375,40.125,77.0
2829,55.375,39.903,57.0
2830,55.25,45.375,74.0
2831,51.0,39.125,57.0
2832,39.75,30.5,61.0
2833,49.625,39.375,75.0
2834,61.25,41.5,71.0
2835,58.125,35.0,53.0
2836,42.25,28.875,43.0
2837,55.458,38.042,66.0
2838,15.25,11.0,16.0
2839,16.375,13.25,19.0
2840,72.319,44.181,72.0
2841,62.375,45.75,54.0
2842,39.0,24.25,40.0
2843,55.111000000000004,39.5,44.0
2844,69.75199999999998,39.123000000000005,45.0
2845,59.75,38.875,45.0
2846,64.125,43.875,77.0
2847,70.125,43.0,58.0
2848,57.75,43.278,81.0
2849,39.361000000000004,28.0,51.0
2850,70.75,41.885999999999996,72.0
2851,53.5,41.625,67.0
2852,53.625,36.833,59.0
2853,62.125,33.260999999999996,64.0
2854,61.722,40.028,60.0
2855,63.5,36.375,81.0
2856,68.47200000000001,56.236000000000004,82.0
2857,50.125,29.25,67.0
2858,54.0,43.968999999999994,50.0
2859,50.403,31.597,48.0
2860,45.875,31.875,34.0
2861,54.875,47.778,38.0
2862,54.278,47.472,52.0
2863,52.903,36.388,54.0
2864,62.25,36.861,49.0
2865,55.0,30.5,59.0
2866,45.0,35.25,50.0
2867,43.583,31.167,64.0
2868,51.375,36.5,50.0
2869,39.625,28.208,59.0
2870,39.361,27.972,36.0
2871,44.75,39.625,47.0
2872,59.75,46.25,57.0
2873,58.222,39.403,50.0
2874,58.958,47.375,78.0
2875,61.5,59.125,66.0
2876,55.875,43.708,51.0
2877,58.25,54.093999999999994,57.0
2878,54.75,44.875,46.0
2879,42.5,30.958,47.0
2880,58.875,46.153,51.0
2881,65.958,50.625,77.0
2882,60.486000000000004,42.208,58.0
2883,65.25,61.958,59.0
2884,43.875,41.375,62.0
2885,68.5,47.375,76.0
2886,63.625,40.541,76.0
2887,48.375,30.386,41.0
2888,61.625,37.956999999999994,71.0
2889,50.375,33.875,56.0
2890,63.625,46.625,80.0
2891,63.486,55.0,74.0
2892,32.5,27.761,45.0
2893,58.25,57.75,71.0
2894,56.778,36.25,53.0
2895,68.694,33.406000000000006,54.0
2896,58.5,56.802,53.0
2897,42.25,34.833,73.0
2898,59.333,40.25,59.0
2899,60.625,48.0,45.0
2900,63.972,57.403,63.0
2901,50.875,41.039,82.0
2902,62.875,55.875,60.0
2903,47.75,32.385999999999996,36.0
2904,32.528,29.972,30.0
2905,23.125,14.625,24.0
2906,57.75,48.208,55.0
2907,73.875,45.875,83.0
2908,60.125,51.193999999999996,75.0
2909,56.625,40.151999999999994,47.0
2910,42.125,31.386,43.0
2911,41.125,35.5,42.0
2912,41.375,31.791,60.0
2913,45.625,32.75,42.0
2914,36.0,22.375,40.0
2915,30.75,25.5,51.0
2916,49.25,37.25,48.0
2917,51.25,44.125,93.0
2918,40.0,27.708,36.0
2919,41.708,35.125,55.0
2920,36.125,30.958,44.0
2921,58.75,40.208,79.0
2922,53.75,42.111,60.0
2923,49.75,43.083,38.0
2924,38.5,26.958,38.0
2925,38.25,30.0,44.0
2926,24.75,16.0,31.0
2927,46.444,32.431,65.0
2928,42.25,27.958,66.0
2929,44.5,34.666,42.0
2930,44.0,33.333,44.0
2931,49.875,41.625,62.0
2932,62.75,39.833,61.0
2933,31.125,17.375,30.0
2934,66.34700000000001,46.164,86.0
2935,64.25,43.958,80.0
2936,50.208,42.292,60.0
2937,39.25,27.75,27.0
2938,63.75,45.208,61.0
2939,45.583,30.167,56.0
2940,39.5,33.914,48.0
2941,70.75,50.25,60.0
2942,62.625,40.708,51.0
2943,43.111000000000004,34.208,56.0
2944,38.0,31.25,64.0
2945,39.5,30.25,38.0
2946,64.5,41.75,61.0
2947,37.125,17.333,28.0
2948,60.375,45.959,50.0
2949,55.75,47.583,56.0
2950,36.25,24.386,52.0
2951,64.0,37.583,89.0
2952,50.0,42.208,58.0
2953,80.375,53.636,81.0
2954,50.028,33.722,78.0
2955,47.0,33.875,61.0
2956,47.125,34.5,48.0
2957,42.375,32.625,42.0
2958,60.625,47.583,55.0
2959,58.0,42.458,66.0
2960,41.75,33.25,72.0
2961,54.847,46.903,93.0
2962,63.5,38.0,63.0
2963,62.75,38.708,49.0
2964,51.375,44.975,70.0
2965,46.125,29.5,36.0
2966,49.125,35.5,62.0
2967,48.75,34.208,46.0
2968,55.25,38.25,49.0
2969,62.5,39.708,68.0
2970,68.25,44.875,68.0
2971,54.458,38.541,47.0
2972,60.125,46.25,51.0
2973,54.5,34.25,39.0
2974,52.375,44.375,56.0
2975,49.0,37.875,75.0
2976,48.25,46.375,63.0
2977,39.0,25.540999999999997,42.0
2978,37.5,27.625,51.0
2979,55.472,39.528,63.0
2980,45.903,33.222,59.0
2981,56.875,41.083,88.0
2982,47.458,40.083,52.0
2983,50.028,29.597,47.0
2984,56.25,35.708,62.0
2985,70.569,43.708999999999996,62.0
2986,55.125,34.125,70.0
2987,44.0,39.5,76.0
2988,47.75,36.458,63.0
2989,60.375,46.333,82.0
2990,39.25,29.636,36.0
2991,41.875,29.725,52.0
2992,43.333,26.25,44.0
2993,71.25,57.375,74.0
2994,49.0,37.375,53.0
2995,41.083,34.385999999999996,54.0
2996,55.958,38.167,62.0
2997,73.291,44.84499999999999,81.0
2998,53.625,43.708,54.0
2999,61.083999999999996,40.041000000000004,63.0
3000,39.5,30.625,56.0
3001,57.625,40.125,76.0
3002,49.0,36.625,53.0
3003,55.25,43.5,76.0
3004,56.25,35.25,73.0
3005,60.625,49.125,87.0
3006,68.5,53.75,82.0
3007,54.972,39.403,83.0
3008,44.75,32.833,50.0
3009,35.125,28.403,39.0
3010,44.5,35.125,54.0
3011,58.125,43.403,63.0
3012,73.0,46.718999999999994,75.0
3013,48.875,37.885999999999996,63.0
3014,67.375,55.625,81.0
3015,46.625,37.875,50.0
3016,62.361,48.760999999999996,40.0
3017,54.736,51.0,68.0
3018,50.25,39.708,81.0
3019,57.069,43.306,53.0
3020,41.236,30.272,42.0
3021,58.653,37.472,45.0
3022,43.069,29.556,45.0
3023,61.5,41.635999999999996,69.0
3024,39.875,23.333,58.0
3025,40.625,27.958,62.0
3026,51.625,38.875,57.0
3027,49.0,47.833,54.0
3028,37.375,26.625,34.0
3029,47.472,38.818999999999996,65.0
3030,49.278,36.722,56.0
3031,41.0,28.125,52.0
3032,63.027,44.181,48.0
3033,67.5,42.5,72.0
3034,67.125,48.75,59.0
3035,52.25,34.083,63.0
3036,49.375,35.083,46.0
3037,54.083,35.75,61.0
3038,50.305,36.763999999999996,62.0
3039,33.875,27.0,41.0
3040,42.375,36.5,49.0
3041,43.25,33.125,61.0
3042,47.14,29.860000000000003,27.0
3043,59.0,42.958,65.0
3044,75.0,50.125,65.0
3045,43.875,32.128,58.0
3046,29.5,26.375,52.0
3047,57.25,51.25,67.0
3048,57.028,46.555,62.0
3049,55.736000000000004,35.458,63.0
3050,60.5,40.25,55.0
3051,57.375,47.375,68.0
3052,51.5,51.708,80.0
3053,49.528,33.472,58.0
3054,80.625,50.041,84.0
3055,72.375,45.11,58.0
3056,48.625,32.125,46.0
3057,48.125,32.125,42.0
3058,58.875,44.458,68.0
3059,44.5,25.0,29.0
3060,61.125,44.708,75.0
3061,41.97,39.655,52.0
3062,53.75,35.260999999999996,44.0
3063,22.5,16.0,20.0
3064,33.5,21.0,46.0
3065,50.25,35.125,52.0
3066,73.34700000000001,45.528,69.0
3067,62.194,36.096999999999994,83.0
3068,34.5,29.208,44.0
3069,23.75,15.375,26.0
3070,30.125,29.75,38.0
3071,51.0,40.135999999999996,51.0
3072,77.125,51.5,59.0
3073,49.125,34.25,55.0
3074,55.528,41.0,54.0
3075,39.25,37.0,71.0
3076,27.375,32.25,32.0
3077,55.75,40.125,72.0
3078,37.236000000000004,32.75,46.0
3079,44.75,34.25,64.0
3080,40.5,24.958,52.0
3081,65.5,46.958,79.0
3082,41.375,28.125,37.0
3083,46.444,36.306,54.0
3084,59.75,42.75,75.0
3085,35.375,23.875,48.0
3086,42.75,31.083,63.0
3087,54.25,33.958,66.0
3088,33.958,30.875,29.0
3089,52.375,38.25,44.0
3090,64.319,43.471999999999994,44.0
3091,61.958,52.06400000000001,62.0
3092,46.625,32.875,56.0
3093,30.875,27.125,45.0
3094,67.75,44.958,54.0
3095,49.125,30.665999999999997,51.0
3096,44.625,31.75,57.0
3097,56.625,39.208,53.0
3098,45.75,25.208,42.0
3099,64.5,39.25,47.0
3100,39.5,28.153,53.0
3101,61.875,42.0,64.0
3102,48.875,39.625,56.0
3103,51.5,35.5,74.0
3104,30.5,22.125,41.0
3105,46.5,31.125,65.0
3106,47.125,44.083,43.0
3107,57.875,37.5,50.0
3108,71.625,55.403,69.0
3109,49.083,30.208,49.0
3110,42.653,31.972,49.0
3111,41.375,36.875,52.0
3112,52.25,41.125,67.0
3113,36.875,23.153,49.0
3114,49.625,37.791,49.0
3115,43.625,24.75,42.0
3116,45.125,41.333,60.0
3117,24.875,20.875,28.0
3118,53.0,47.760999999999996,62.0
3119,67.625,41.843999999999994,64.0
3120,49.125,37.375,60.0
3121,38.125,30.375,81.0
3122,48.653,37.347,59.0
3123,35.0,22.556,49.0
3124,36.125,28.875,41.0
3125,55.5,50.75,52.0
3126,40.25,30.75,44.0
3127,63.625,48.5,73.0
3128,42.5,25.75,64.0
3129,44.625,44.5,64.0
3130,38.625,20.5,43.0
3131,37.375,34.875,64.0
3132,48.486,31.415999999999997,73.0
3133,54.458,45.333,69.0
3134,34.653,20.528000000000002,59.0
3135,53.028,34.608000000000004,49.0
3136,30.875,22.0,43.0
3137,46.375,27.0,66.0
3138,47.625,35.875,42.0
3139,39.861,31.18,43.0
3140,32.125,19.833,31.0
3141,51.25,41.875,51.0
3142,72.375,52.324,68.0
3143,41.625,29.75,62.0
3144,69.5,45.583,54.0
3145,50.75,42.625,59.0
3146,35.5,32.5,35.0
3147,53.125,34.75,66.0
3148,63.375,43.028,67.0
3149,75.625,59.333,77.0
3150,42.25,38.625,42.0
3151,56.875,47.25,82.0
3152,45.347,33.278,61.0
3153,31.375,25.25,41.0
3154,44.875,28.75,53.0
3155,52.375,52.625,62.0
3156,61.875,55.208,89.0
3157,63.625,57.653,63.0
3158,30.125,18.25,29.0
3159,42.625,26.375,45.0
3160,54.125,33.25,82.0
3161,60.556,41.152,72.0
3162,44.528,32.222,27.0
3163,62.125,39.510999999999996,65.0
3164,27.875,18.875,32.0
3165,46.875,31.375,50.0
3166,57.0,37.833,55.0
3167,35.625,25.583,56.0
3168,62.75,43.528,78.0
3169,45.597,41.403,62.0
3170,50.5,37.875,39.0
3171,57.625,33.875,60.0
3172,39.083,37.147,43.0
3173,42.625,35.375,51.0
3174,40.125,33.208,47.0
3175,42.5,29.886,40.0
3176,58.125,52.181,71.0
3177,44.236,28.875,45.0
3178,57.875,47.458,46.0
3179,59.75,37.510999999999996,73.0
3180,47.75,32.958,61.0
3181,30.625,27.625,54.0
3182,50.75,32.041,46.0
3183,70.75,47.791,93.0
3184,38.25,28.093999999999998,44.0
3185,38.5,25.5,60.0
3186,55.528,36.597,66.0
3187,52.0,41.375,61.0
3188,53.25,34.748999999999995,49.0
3189,53.25,34.748999999999995,49.0
3190,58.375,51.875,58.0
3191,65.23599999999999,53.222,72.0
3192,49.75,37.125,40.0
3193,45.25,52.0,63.0
3194,44.875,35.125,48.0
3195,47.528,36.358000000000004,58.0
3196,38.375,26.625,46.0
3197,43.528,29.222,57.0
3198,50.75,38.75,54.0
3199,40.25,25.583,38.0
3200,77.125,47.125,63.0
3201,51.861,35.153,52.0
3202,62.625,45.933,65.0
3203,43.875,31.011,58.0
3204,67.375,42.375,66.0
3205,56.486,36.75,59.0
3206,49.583,33.667,49.0
3207,55.875,46.625,103.0
3208,86.5,59.125,90.0
3209,46.625,46.5,55.0
3210,47.0,35.5,51.0
3211,49.125,45.458,74.0
3212,48.041,39.917,64.0
3213,51.25,29.25,58.0
3214,40.5,34.708,57.0
3215,45.875,39.75,48.0
3216,49.75,24.125,68.0
3217,71.903,58.653,85.0
3218,30.028,18.722,32.0
3219,49.5,39.708,73.0
3220,60.125,38.5,84.0
3221,50.375,27.0,50.0
3222,48.875,32.123999999999995,50.0
3223,42.75,27.458,54.0
3224,52.875,33.528,54.0
3225,44.125,33.375,43.0
3226,38.75,17.625,56.0
3227,22.75,11.875,34.0
3228,43.25,28.761,41.0
3229,44.875,29.147,55.0
3230,32.25,23.125,61.0
3231,53.0,30.25,64.0
3232,54.278,28.597,36.0
3233,49.25,37.5,48.0
3234,53.583,41.291,69.0
3235,43.0,35.875,74.0
3236,48.0,45.25,59.0
3237,23.0,21.778,39.0
3238,37.125,27.5,51.0
3239,41.875,48.583,46.0
3240,23.375,17.125,26.0
3241,43.833,46.5,50.0
3242,52.5,42.333,51.0
3243,26.625,21.25,32.0
3244,47.375,38.260999999999996,57.0
3245,28.125,26.75,53.0
3246,48.375,33.885999999999996,40.0
3247,24.375,21.375,34.0
3248,35.875,29.583,37.0
3249,39.5,38.861,63.0
3250,32.375,30.625,44.0
3251,40.125,36.75,49.0
3252,30.0,27.125,45.0
3253,41.833,35.5,43.0
3254,33.153,34.597,42.0
3255,34.125,27.25,38.0
3256,21.375,17.833,47.0
3257,22.375,16.75,39.0
3258,25.0,22.625,38.0
3259,31.625,26.125,41.0
3260,33.125,26.625,49.0
3261,33.25,28.0,43.0
3262,32.75,27.125,26.0
3263,27.125,29.125,42.0
3264,25.75,23.75,24.0
3265,17.375,19.875,32.0
3266,42.0,42.625,49.0
3267,34.5,27.125,36.0
3268,36.75,27.625,41.0
3269,40.25,36.635999999999996,35.0
3270,56.25,49.375,57.0
3271,64.875,63.708,54.0
3272,71.34700000000001,55.872,83.0
3273,34.875,25.375,31.0
3274,66.375,61.5,80.0
3275,66.375,61.5,80.0
3276,50.708,47.708,52.0
3277,49.93,39.028,45.0
3278,62.0,59.125,72.0
3279,40.375,31.125,39.0
3280,58.625,48.333,55.0
3281,53.5,43.75,38.0
3282,71.625,55.041,63.0
3283,39.625,35.153,41.0
3284,62.083,47.416,57.0
3285,61.958,58.25,69.0
3286,29.125,19.875,27.0
3287,49.5,39.25,85.0
3288,53.097,47.528,52.0
3289,52.75,43.125,57.0
3290,53.5,42.0,55.0
3291,59.5,54.791,83.0
3292,39.375,34.958,49.0
3293,39.0,39.625,36.0
3294,18.5,13.625,32.0
3295,35.5,31.25,49.0
3296,28.375,28.011,52.0
3297,10.5,8.875,17.0
3298,17.75,18.5,31.0
3299,24.278,18.93,38.0
3300,28.25,25.875,37.0
3301,46.025,41.611000000000004,44.0
3302,46.025,41.611000000000004,44.0
3303,37.694,29.567,45.0
3304,35.5,28.125,46.0
3305,33.375,21.208,51.0
3306,26.875,28.0,34.0
3307,46.75,34.636,58.0
3308,53.625,44.625,61.0
3309,37.75,32.333,34.0
3310,18.25,21.75,30.0
3311,38.75,35.218999999999994,43.0
3312,28.375,30.375,35.0
3313,30.776999999999997,25.806,47.0
3314,23.375,19.75,30.0
3315,29.583,24.417,39.0
3316,11.375,14.719000000000001,11.0
3317,35.375,26.5,40.0
3318,38.75,30.5,41.0
3319,31.625,25.5,42.0
3320,41.5,29.833,54.0
3321,32.153,24.322000000000003,34.0
3322,41.375,37.135999999999996,61.0
3323,20.0,18.875,35.0
3324,45.582,38.876,37.0
3325,15.5,13.875,14.0
3326,29.375,28.875,43.0
3327,28.625,24.125,30.0
3328,24.0,19.0,30.0
3329,28.0,23.772,30.0
3330,20.5,19.208,22.0
3331,44.75,29.083,42.0
3332,41.375,35.958,47.0
3333,14.875,11.25,21.0
3334,41.375,35.958,47.0
3335,30.125,25.344,31.0
3336,19.25,14.0,34.0
3337,19.5,17.25,30.0
3338,38.75,28.75,51.0
3339,21.125,13.761,35.0
3340,38.472,26.153,53.0
3341,40.875,27.375,41.0
3342,35.333,31.125,34.0
3343,33.5,23.25,48.0
3344,22.5,20.0,40.0
3345,30.625,32.5,38.0
3346,30.25,17.625,55.0
3347,21.625,24.75,37.0
3348,39.0,35.625,41.0
3349,39.125,22.875,67.0
3350,37.375,34.403,55.0
3351,41.125,31.958,33.0
3352,21.75,17.875,34.0
3353,34.125,32.375,38.0
3354,28.653,26.722,26.0
3355,18.333,16.403,19.0
3356,11.75,10.0,16.0
3357,15.875,16.125,31.0
3358,32.0,23.958,46.0
3359,21.5,16.875,24.0
3360,22.25,20.625,30.0
3361,28.375,21.25,49.0
3362,28.75,29.25,37.0
3363,15.875,13.875,16.0
3364,28.75,29.25,37.0
3365,30.458,21.125,31.0
3366,31.875,23.25,40.0
3367,13.125,11.625,38.0
3368,37.625,32.958,32.0
3369,39.75,28.083,46.0
3370,40.625,28.790999999999997,29.0
3371,36.5,25.5,28.0
3372,43.5,34.458,45.0
3373,38.833,27.833,56.0
3374,44.125,38.666,50.0
3375,46.5,36.17699999999999,45.0
3376,65.208,49.375,69.0
3377,60.625,40.5,67.0
3378,49.708,38.083,62.0
3379,59.5,41.375,68.0
3380,35.75,32.375,45.0
3381,61.875,47.625,64.0
3382,90.083,81.999,85.0
3383,65.625,56.151999999999994,84.0
3384,44.875,39.208,39.0
3385,42.5,40.75,49.0
3386,61.875,53.0,90.0
3387,55.333,47.625,53.0
3388,61.875,53.0,90.0
3389,71.625,66.375,59.0
3390,43.375,36.373999999999995,49.0
3391,69.5,56.219,66.0
3392,81.25,59.458,80.0
3393,64.958,57.581999999999994,55.0
3394,63.375,49.958,58.0
3395,58.25,45.123999999999995,58.0
3396,35.375,28.583,44.0
3397,72.84700000000001,59.986,67.0
3398,49.25,44.375,46.0
3399,47.972,40.569,43.0
3400,37.0,23.375,32.0
3401,70.375,61.458,90.0
3402,71.5,55.041,63.0
3403,50.083,42.041,59.0
3404,52.25,44.083,67.0
3405,42.5,35.708,39.0
3406,59.125,48.25,71.0
3407,49.25,41.875,46.0
3408,58.875,47.75,73.0
3409,42.75,35.403,42.0
3410,68.333,54.75,73.0
3411,72.875,54.093999999999994,52.0
3412,85.625,52.968999999999994,91.0
3413,62.75,57.583,78.0
3414,72.875,48.5,62.0
3415,72.875,48.5,62.0
3416,55.222,42.611,73.0
3417,41.625,36.5,57.0
3418,54.375,38.291,35.0
3419,32.125,26.0,34.0
3420,52.222,41.653,40.0
3421,33.875,23.416,31.0
3422,41.125,39.625,52.0
3423,52.25,43.5,53.0
3424,31.75,24.375,41.0
3425,39.125,36.458,48.0
3426,23.0,23.125,26.0
3427,54.875,40.75,69.0
3428,37.25,25.625,46.0
3429,28.0,25.125,29.0
3430,42.75,34.219,31.0
3431,38.5,30.808,51.0
3432,23.875,17.25,23.0
3433,50.708,41.5,83.0
3434,40.625,41.625,42.0
3435,32.0,23.261,45.0
3436,52.0,43.375,61.0
3437,31.5,27.25,36.0
3438,34.5,36.136,44.0
3439,22.708,19.125,26.0
3440,26.0,18.125,26.0
3441,41.75,34.052,62.0
3442,12.5,11.5,26.0
3443,21.625,16.75,17.0
3444,37.5,29.0,49.0
3445,20.125,17.625,27.0
3446,27.75,27.958,37.0
3447,20.625,21.25,32.0
3448,32.375,24.375,43.0
3449,15.75,10.708,12.0
3450,38.625,33.75,42.0
3451,38.625,33.75,42.0
3452,27.222,21.497,32.0
3453,48.5,43.375,82.0
3454,33.875,25.011,32.0
3455,41.625,37.625,54.0
3456,26.125,19.125,33.0
3457,27.375,24.5,36.0
3458,28.5,25.0,44.0
3459,37.75,37.125,43.0
3460,36.0,28.833,54.0
3461,41.722,41.914,51.0
3462,44.0,38.528,57.0
3463,19.875,15.125,35.0
3464,28.75,19.5,33.0
3465,50.25,36.875,51.0
3466,31.0,25.25,53.0
3467,30.5,29.5,36.0
3468,15.25,13.5,19.0
3469,23.875,15.75,26.0
3470,28.375,14.625,21.0
3471,35.75,28.278,54.0
3472,40.625,35.625,33.0
3473,35.375,26.875,37.0
3474,29.125,21.636,35.0
3475,33.778,25.358,36.0
3476,24.75,21.5,50.0
3477,29.125,23.75,43.0
3478,46.625,44.25,64.0
3479,31.75,24.75,32.0
3480,39.5,37.75,35.0
3481,35.375,28.625,31.0
3482,35.375,28.625,31.0
3483,30.5,21.124000000000002,33.0
3484,33.0,24.125,37.0
3485,24.875,20.208,40.0
3486,39.0,28.593999999999998,51.0
3487,29.25,24.75,33.0
3488,27.0,28.375,48.0
3489,39.375,35.25,48.0
3490,29.125,27.125,34.0
3491,33.25,27.403,41.0
3492,40.5,32.25,48.0
3493,28.5,29.25,42.0
3494,55.875,47.5,69.0
3495,37.875,34.885999999999996,48.0
3496,17.5,12.75,13.0
3497,23.5,20.375,28.0
3498,34.25,32.0,27.0
3499,33.903,23.722,41.0
3500,17.625,13.083,33.0
3501,27.625,25.75,50.0
3502,24.75,16.261,24.0
3503,35.125,28.790999999999997,36.0
3504,21.0,16.375,29.0
3505,22.0,15.625,32.0
3506,24.875,18.375,25.0
3507,26.0,19.875,39.0
3508,26.0,26.625,27.0
3509,20.75,13.125,37.0
3510,46.625,38.375,46.0
3511,26.5,24.125,35.0
3512,24.25,19.25,42.0
3513,22.25,23.708,36.0
3514,28.625,21.625,41.0
3515,40.25,39.75,39.0
3516,40.25,39.75,39.0
3517,49.375,32.5,65.0
3518,22.625,22.75,31.0
3519,40.653,33.941,38.0
3520,32.083,27.886,34.0
3521,39.125,25.5,43.0
3522,33.125,26.875,35.0
3523,30.625,23.0,36.0
3524,28.0,21.5,36.0
3525,30.75,25.5,36.0
3526,20.125,20.0,21.0
3527,26.25,16.875,26.0
3528,26.25,16.875,26.0
3529,36.0,28.625,56.0
3530,32.5,29.25,49.0
3531,13.625,14.75,34.0
3532,30.5,23.5,43.0
3533,38.375,33.125,41.0
3534,12.375,11.208,19.0
3535,37.375,28.333,47.0
3536,34.75,32.125,38.0
3537,35.75,34.0,33.0
3538,23.0,21.75,40.0
3539,27.75,19.125,35.0
3540,32.0,26.875,61.0
3541,26.75,21.208,38.0
3542,32.5,29.125,36.0
3543,41.625,33.25,43.0
3544,27.875,28.083,50.0
3545,13.25,13.5,17.0
3546,24.025,21.975,34.0
3547,35.625,31.818999999999996,46.0
3548,16.875,14.75,25.0
3549,14.708,17.875,20.0
3550,58.625,45.75,84.0
3551,25.625,28.208,38.0
3552,19.5,14.958,23.0
3553,35.625,27.0,47.0
3554,38.375,26.187999999999995,34.0
3555,19.125,17.5,25.0
3556,21.375,12.75,21.0
3557,17.875,19.458,25.0
3558,19.125,17.75,28.0
3559,36.5,28.208,36.0
3560,31.375,21.25,39.0
3561,26.625,32.25,29.0
3562,8.25,6.5,14.0
3563,29.0,20.375,39.0
3564,20.5,16.25,38.0
3565,42.75,30.708,49.0
3566,46.0,31.25,56.0
3567,46.625,35.5,42.0
3568,36.625,29.083,52.0
3569,42.5,31.333,60.0
3570,47.875,31.0,56.0
3571,59.625,46.791,76.0
3572,50.625,34.833,47.0
3573,36.25,27.75,42.0
3574,32.25,26.875,34.0
3575,28.125,20.0,33.0
3576,40.125,27.25,60.0
3577,43.25,26.208,61.0
3578,40.125,28.125,32.0
3579,35.375,29.25,33.0
3580,71.958,55.041,68.0
3581,87.75,65.42999999999999,108.0
3582,46.375,42.208,65.0
3583,30.875,24.5,32.0
3584,35.75,24.583,55.0
3585,90.083,72.12199999999999,86.0
3586,65.25,54.625,71.0
3587,50.0,38.373999999999995,43.0
3588,75.375,54.748999999999995,83.0
3589,46.875,34.833,60.0
3590,80.75,63.708,72.0
3591,44.0,35.528,56.0
3592,65.25,54.833,69.0
3593,36.722,23.028,34.0
3594,76.125,57.958,95.0
3595,32.0,20.958,41.0
3596,76.375,63.5,77.0
3597,70.875,58.625,73.0
3598,32.875,28.25,50.0
3599,45.875,44.903,48.0
3600,36.625,28.25,33.0
3601,55.375,49.166,53.0
3602,53.75,46.5,64.0
3603,37.0,29.5,38.0
3604,72.875,54.458,56.0
3605,64.75,45.0,88.0
3606,60.375,46.5,67.0
3607,66.40299999999999,47.638,77.0
3608,62.056,54.11,61.0
3609,59.944,46.181,66.0
3610,49.709,37.873999999999995,51.0
3611,52.653,40.847,57.0
3612,45.5,39.583,49.0
3613,39.625,25.875,55.0
3614,44.875,36.25,58.0
3615,32.125,23.625,41.0
3616,47.5,37.5,47.0
3617,53.0,44.0,57.0
3618,47.5,33.375,43.0
3619,89.625,62.208,78.0
3620,44.875,34.291,53.0
3621,39.125,35.125,48.0
3622,39.625,27.458,54.0
3623,22.0,16.5,20.0
3624,28.0,22.875,41.0
3625,48.75,32.010999999999996,44.0
3626,34.625,31.125,50.0
3627,56.458,44.375,46.0
3628,71.75,39.625,72.0
3629,37.125,26.875,38.0
3630,59.083,43.375,51.0
3631,47.903,36.847,47.0
3632,44.375,35.0,51.0
3633,36.375,31.386,31.0
3634,28.25,21.5,25.0
3635,32.25,22.875,29.0
3636,36.916,28.5,34.0
3637,36.375,30.0,37.0
3638,47.75,36.0,58.0
3639,51.125,39.0,60.0
3640,62.125,58.25,96.0
3641,59.75,49.958,120.0
3642,53.125,46.0,71.0
3643,58.125,43.375,67.0
3644,29.25,26.5,32.0
3645,29.097,28.175,36.0
3646,23.0,21.0,40.0
3647,33.125,22.833,31.0
3648,24.653,19.472,24.0
3649,21.25,23.886,36.0
3650,50.875,45.125,71.0
3651,25.75,22.75,71.0
3652,26.125,24.958,23.0
3653,30.625,32.375,35.0
3654,23.75,20.125,33.0
3655,31.375,29.625,35.0
3656,53.5,38.802,48.0
3657,44.75,32.975,40.0
3658,34.25,30.75,43.0
3659,42.5,29.25,47.0
3660,44.5,32.760999999999996,44.0
3661,29.5,22.25,43.0
3662,24.75,18.386,38.0
3663,49.708,50.375,67.0
3664,20.25,16.361,21.0
3665,22.75,16.291,31.0
3666,23.25,17.386,39.0
3667,26.0,16.5,38.0
3668,34.875,21.875,39.0
3669,41.625,28.125,40.0
3670,40.875,32.25,45.0
3671,35.25,24.583,33.0
3672,28.25,21.458,30.0
3673,36.875,31.261,56.0
3674,27.625,24.708,30.0
3675,38.708,24.928,59.0
3676,37.375,27.663999999999998,40.0
3677,22.875,20.5,28.0
3678,45.25,24.375,47.0
3679,45.25,24.375,47.0
3680,38.583,27.542,51.0
3681,49.625,39.25,53.0
3682,57.625,38.083,61.0
3683,57.625,38.083,61.0
3684,33.0,23.653,27.0
3685,11.875,10.875,20.0
3686,27.5,27.25,45.0
3687,23.625,17.875,45.0
3688,53.0,40.916,55.0
3689,33.25,24.374000000000002,38.0
3690,11.125,10.375,22.0
3691,30.125,26.833,35.0
3692,32.125,23.875,41.0
3693,26.597,20.653,28.0
3694,17.625,17.25,20.0
3695,44.375,32.0,36.0
3696,24.625,17.875,31.0
3697,44.125,35.0,39.0
3698,25.125,20.875,32.0
3699,16.25,11.375,28.0
3700,34.25,21.291,40.0
3701,34.25,21.291,40.0
3702,16.0,13.375,25.0
3703,31.125,26.0,31.0
3704,28.0,24.0,36.0
3705,25.0,21.125,40.0
3706,24.25,14.333,28.0
3707,40.125,30.375,49.0
3708,31.375,31.0,30.0
3709,35.625,26.875,50.0
3710,25.375,26.625,26.0
3711,38.0,32.635999999999996,65.0
3712,33.125,25.0,42.0
3713,55.875,39.625,60.0
3714,27.875,22.261,38.0
3715,17.0,14.25,17.0
3716,56.75,45.636,73.0
